order_id,order_date,customer_id,product_id,product_name,category,qty,price,revenue,city
10136,2026-03-10,C2017,P1019,Product 20,Home,2,145.82,291.64,Dallas
10192,2026-03-10,C2021,P1011,Product 12,Apparel,2,17.65,35.3,Phoenix
10192,2026-03-10,C2021,P1013,Product 14,Apparel,2,213.21,426.42,Phoenix
10192,2026-03-10,C2021,P1010,Product 11,Home,6,149.8,898.8,Phoenix
10192,2026-03-10,C2021,P1025,Product 26,Beauty,1,25.81,25.81,Phoenix
10720,2026-03-10,C2079,P1029,Product 30,Home,2,246.3,492.6,NYC
10720,2026-03-10,C2079,P1015,Product 16,Apparel,2,212.09,424.18,NYC
10720,2026-03-10,C2079,P1024,Product 25,Apparel,2,36.25,72.5,NYC
10932,2026-03-10,C2104,P1029,Product 30,Home,3,218.51,655.53,LA
10932,2026-03-10,C2104,P1026,Product 27,Sports,4,67.48,269.92,LA
10932,2026-03-10,C2104,P1008,Product 9,Home,1,99.65,99.65,LA
10984,2026-03-10,C2110,P1002,Product 3,Beauty,2,25.58,51.16,Dallas
10984,2026-03-10,C2110,P1018,Product 19,Home,1,78.34,78.34,Dallas
11120,2026-03-10,C2139,P1017,Product 18,Electronics,5,178.1,890.5,Phoenix
11120,2026-03-10,C2139,P1010,Product 11,Home,3,175.55,526.65,Phoenix
11120,2026-03-10,C2139,P1003,Product 4,Sports,2,65.73,131.46,Phoenix
11120,2026-03-10,C2139,P1025,Product 26,Beauty,5,22.93,114.65,Phoenix
10010,2026-03-11,C2002,P1014,Product 15,Electronics,3,76.96,230.88,Chicago
10010,2026-03-11,C2002,P1003,Product 4,Sports,4,65.07,260.28,Chicago
10010,2026-03-11,C2002,P1022,Product 23,Beauty,6,194.17,1165.02,Chicago
10029,2026-03-11,C2007,P1007,Product 8,Electronics,6,82.77,496.62,LA
10029,2026-03-11,C2007,P1020,Product 21,Beauty,2,230.63,461.26,LA
10029,2026-03-11,C2007,P1006,Product 7,Home,1,103.95,103.95,LA
10260,2026-03-11,C2026,P1009,Product 10,Beauty,4,122.39,489.56,San Diego
10260,2026-03-11,C2026,P1003,Product 4,Sports,3,69.37,208.11,San Diego
10442,2026-03-11,C2048,P1024,Product 25,Apparel,1,37.88,37.88,San Antonio
10442,2026-03-11,C2048,P1010,Product 11,Home,1,145.97,145.97,San Antonio
10442,2026-03-11,C2048,P1004,Product 5,Sports,3,175.86,527.58,San Antonio
10543,2026-03-11,C2057,P1023,Product 24,Beauty,3,36.06,108.18,Austin
10606,2026-03-11,C2064,P1009,Product 10,Beauty,1,158.4,158.4,Phoenix
10606,2026-03-11,C2064,P1007,Product 8,Electronics,2,85.62,171.24,Phoenix
10606,2026-03-11,C2064,P1006,Product 7,Home,5,94.79,473.95,Phoenix
10606,2026-03-11,C2064,P1017,Product 18,Electronics,4,171.47,685.88,Phoenix
10611,2026-03-11,C2064,P1007,Product 8,Electronics,4,85.2,340.8,Phoenix
11437,2026-03-11,C2183,P1027,Product 28,Sports,3,185.34,556.02,San Diego
11437,2026-03-11,C2183,P1023,Product 24,Beauty,1,38.79,38.79,San Diego
11437,2026-03-11,C2183,P1019,Product 20,Home,6,145.59,873.54,San Diego
11479,2026-03-11,C2189,P1004,Product 5,Sports,1,147.16,147.16,Houston
11479,2026-03-11,C2189,P1000,Product 1,Electronics,1,165.08,165.08,Houston
11522,2026-03-11,C2196,P1025,Product 26,Beauty,3,23.79,71.37,San Antonio
11522,2026-03-11,C2196,P1005,Product 6,Electronics,3,80.43,241.29,San Antonio
11522,2026-03-11,C2196,P1019,Product 20,Home,2,152.43,304.86,San Antonio
10051,2026-03-12,C2008,P1013,Product 14,Apparel,5,185.54,927.7,LA
10051,2026-03-12,C2008,P1008,Product 9,Home,3,96.12,288.36,LA
10051,2026-03-12,C2008,P1006,Product 7,Home,3,115.8,347.4,LA
10051,2026-03-12,C2008,P1024,Product 25,Apparel,2,39.56,79.12,LA
10334,2026-03-12,C2034,P1011,Product 12,Apparel,6,18.68,112.08,NYC
10334,2026-03-12,C2034,P1027,Product 28,Sports,3,198.26,594.78,NYC
10334,2026-03-12,C2034,P1001,Product 2,Electronics,5,45.59,227.95,NYC
10334,2026-03-12,C2034,P1022,Product 23,Beauty,4,198.08,792.32,NYC
10490,2026-03-12,C2051,P1008,Product 9,Home,1,80.64,80.64,Austin
10490,2026-03-12,C2051,P1001,Product 2,Electronics,3,41.74,125.22,Austin
10667,2026-03-12,C2072,P1026,Product 27,Sports,3,58.72,176.16,Chicago
10667,2026-03-12,C2072,P1000,Product 1,Electronics,4,143.95,575.8,Chicago
10802,2026-03-12,C2091,P1009,Product 10,Beauty,1,151.63,151.63,San Antonio
10802,2026-03-12,C2091,P1014,Product 15,Electronics,5,67.0,335.0,San Antonio
10889,2026-03-12,C2100,P1002,Product 3,Beauty,4,25.93,103.72,Houston
10889,2026-03-12,C2100,P1022,Product 23,Beauty,2,231.03,462.06,Houston
10929,2026-03-12,C2103,P1022,Product 23,Beauty,1,205.24,205.24,Philadelphia
10929,2026-03-12,C2103,P1019,Product 20,Home,6,133.52,801.12,Philadelphia
10929,2026-03-12,C2103,P1015,Product 16,Apparel,2,163.57,327.14,Philadelphia
10929,2026-03-12,C2103,P1008,Product 9,Home,1,78.54,78.54,Philadelphia
11410,2026-03-12,C2182,P1012,Product 13,Electronics,2,217.86,435.72,San Diego
11410,2026-03-12,C2182,P1018,Product 19,Home,4,74.05,296.2,San Diego
10224,2026-03-13,C2023,P1001,Product 2,Electronics,3,44.34,133.02,Austin
10224,2026-03-13,C2023,P1000,Product 1,Electronics,1,179.66,179.66,Austin
10224,2026-03-13,C2023,P1004,Product 5,Sports,1,159.0,159.0,Austin
10305,2026-03-13,C2031,P1002,Product 3,Beauty,3,29.26,87.78,Phoenix
10305,2026-03-13,C2031,P1025,Product 26,Beauty,6,20.34,122.04,Phoenix
10305,2026-03-13,C2031,P1022,Product 23,Beauty,3,228.18,684.54,Phoenix
10481,2026-03-13,C2051,P1015,Product 16,Apparel,2,197.47,394.94,Austin
10481,2026-03-13,C2051,P1002,Product 3,Beauty,3,24.9,74.7,Austin
10481,2026-03-13,C2051,P1028,Product 29,Home,1,90.03,90.03,Austin
10520,2026-03-13,C2056,P1025,Product 26,Beauty,3,24.97,74.91,LA
10520,2026-03-13,C2056,P1014,Product 15,Electronics,3,74.74,224.22,LA
10520,2026-03-13,C2056,P1009,Product 10,Beauty,3,136.72,410.16,LA
10520,2026-03-13,C2056,P1005,Product 6,Electronics,4,65.52,262.08,LA
11060,2026-03-13,C2122,P1029,Product 30,Home,4,251.14,1004.56,Austin
11060,2026-03-13,C2122,P1019,Product 20,Home,1,156.87,156.87,Austin
11060,2026-03-13,C2122,P1006,Product 7,Home,1,113.91,113.91,Austin
11520,2026-03-13,C2196,P1014,Product 15,Electronics,6,65.48,392.88,San Antonio
11520,2026-03-13,C2196,P1029,Product 30,Home,2,241.69,483.38,San Antonio
11520,2026-03-13,C2196,P1000,Product 1,Electronics,2,161.44,322.88,San Antonio
10277,2026-03-14,C2028,P1002,Product 3,Beauty,7,25.34,177.38,Philadelphia
10277,2026-03-14,C2028,P1024,Product 25,Apparel,2,36.04,72.08,Philadelphia
10397,2026-03-14,C2040,P1020,Product 21,Beauty,3,255.21,765.63,Dallas
10397,2026-03-14,C2040,P1018,Product 19,Home,3,73.5,220.5,Dallas
10397,2026-03-14,C2040,P1006,Product 7,Home,2,116.38,232.76,Dallas
10397,2026-03-14,C2040,P1017,Product 18,Electronics,1,203.92,203.92,Dallas
10557,2026-03-14,C2057,P1018,Product 19,Home,2,88.41,176.82,Austin
10557,2026-03-14,C2057,P1015,Product 16,Apparel,4,171.61,686.44,Austin
10885,2026-03-14,C2100,P1018,Product 19,Home,1,96.22,96.22,Houston
10885,2026-03-14,C2100,P1025,Product 26,Beauty,1,23.13,23.13,Houston
10885,2026-03-14,C2100,P1011,Product 12,Apparel,3,19.8,59.4,Houston
10885,2026-03-14,C2100,P1009,Product 10,Beauty,2,137.23,274.46,Houston
10944,2026-03-14,C2106,P1017,Product 18,Electronics,4,211.28,845.12,Philadelphia
10944,2026-03-14,C2106,P1023,Product 24,Beauty,4,41.73,166.92,Philadelphia
10944,2026-03-14,C2106,P1003,Product 4,Sports,1,70.78,70.78,Philadelphia
10944,2026-03-14,C2106,P1027,Product 28,Sports,2,173.04,346.08,Philadelphia
11095,2026-03-14,C2130,P1004,Product 5,Sports,1,178.95,178.95,Dallas
11095,2026-03-14,C2130,P1026,Product 27,Sports,3,69.37,208.11,Dallas
11157,2026-03-14,C2146,P1020,Product 21,Beauty,3,198.19,594.57,Austin
11157,2026-03-14,C2146,P1009,Product 10,Beauty,5,129.52,647.6,Austin
11157,2026-03-14,C2146,P1006,Product 7,Home,4,107.36,429.44,Austin
11526,2026-03-14,C2196,P1004,Product 5,Sports,1,148.06,148.06,San Antonio
11526,2026-03-14,C2196,P1002,Product 3,Beauty,6,25.92,155.52,San Antonio
11526,2026-03-14,C2196,P1014,Product 15,Electronics,2,74.35,148.7,San Antonio
10150,2026-03-15,C2019,P1016,Product 17,Sports,3,200.89,602.67,NYC
10217,2026-03-15,C2023,P1002,Product 3,Beauty,5,25.75,128.75,Austin
10217,2026-03-15,C2023,P1028,Product 29,Home,1,81.32,81.32,Austin
10223,2026-03-15,C2023,P1017,Product 18,Electronics,1,170.09,170.09,Austin
10223,2026-03-15,C2023,P1009,Product 10,Beauty,2,117.93,235.86,Austin
10223,2026-03-15,C2023,P1005,Product 6,Electronics,2,84.76,169.52,Austin
10223,2026-03-15,C2023,P1015,Product 16,Apparel,1,175.64,175.64,Austin
10276,2026-03-15,C2028,P1022,Product 23,Beauty,3,213.82,641.46,Philadelphia
10276,2026-03-15,C2028,P1029,Product 30,Home,1,267.97,267.97,Philadelphia
10288,2026-03-15,C2028,P1010,Product 11,Home,1,141.04,141.04,Philadelphia
10288,2026-03-15,C2028,P1003,Product 4,Sports,5,65.25,326.25,Philadelphia
10288,2026-03-15,C2028,P1015,Product 16,Apparel,4,210.08,840.32,Philadelphia
10288,2026-03-15,C2028,P1023,Product 24,Beauty,5,42.26,211.3,Philadelphia
10351,2026-03-15,C2036,P1024,Product 25,Apparel,4,32.26,129.04,San Diego
10351,2026-03-15,C2036,P1029,Product 30,Home,5,212.19,1060.95,San Diego
10657,2026-03-15,C2072,P1027,Product 28,Sports,5,155.63,778.15,Chicago
10657,2026-03-15,C2072,P1019,Product 20,Home,3,161.82,485.46,Chicago
11065,2026-03-15,C2123,P1025,Product 26,Beauty,6,23.39,140.34,San Antonio
11065,2026-03-15,C2123,P1006,Product 7,Home,1,96.19,96.19,San Antonio
11080,2026-03-15,C2126,P1003,Product 4,Sports,7,61.57,430.99,Chicago
11080,2026-03-15,C2126,P1015,Product 16,Apparel,6,167.35,1004.1,Chicago
11376,2026-03-15,C2180,P1015,Product 16,Apparel,6,167.51,1005.06,Philadelphia
11376,2026-03-15,C2180,P1028,Product 29,Home,1,91.09,91.09,Philadelphia
11376,2026-03-15,C2180,P1029,Product 30,Home,3,220.35,661.05,Philadelphia
11376,2026-03-15,C2180,P1007,Product 8,Electronics,1,94.74,94.74,Philadelphia
11439,2026-03-15,C2183,P1023,Product 24,Beauty,4,41.42,165.68,San Diego
10019,2026-03-16,C2007,P1009,Product 10,Beauty,2,151.72,303.44,LA
10148,2026-03-16,C2019,P1008,Product 9,Home,2,102.17,204.34,NYC
10148,2026-03-16,C2019,P1001,Product 2,Electronics,1,37.75,37.75,NYC
10148,2026-03-16,C2019,P1029,Product 30,Home,1,271.88,271.88,NYC
10148,2026-03-16,C2019,P1002,Product 3,Beauty,2,32.78,65.56,NYC
10162,2026-03-16,C2019,P1026,Product 27,Sports,2,72.41,144.82,NYC
10199,2026-03-16,C2021,P1003,Product 4,Sports,1,68.19,68.19,Phoenix
10199,2026-03-16,C2021,P1000,Product 1,Electronics,3,163.86,491.58,Phoenix
10216,2026-03-16,C2023,P1000,Product 1,Electronics,1,147.98,147.98,Austin
10742,2026-03-16,C2085,P1009,Product 10,Beauty,5,119.73,598.65,Philadelphia
10742,2026-03-16,C2085,P1018,Product 19,Home,7,76.37,534.59,Philadelphia
10742,2026-03-16,C2085,P1004,Product 5,Sports,1,160.0,160.0,Philadelphia
10742,2026-03-16,C2085,P1003,Product 4,Sports,5,64.08,320.4,Philadelphia
11017,2026-03-16,C2118,P1015,Product 16,Apparel,3,180.16,540.48,Houston
10271,2026-03-17,C2028,P1003,Product 4,Sports,1,61.89,61.89,Philadelphia
10271,2026-03-17,C2028,P1011,Product 12,Apparel,5,19.8,99.0,Philadelphia
10013,2026-03-18,C2003,P1010,Product 11,Home,2,151.95,303.9,Dallas
10013,2026-03-18,C2003,P1021,Product 22,Sports,2,197.47,394.94,Dallas
10013,2026-03-18,C2003,P1003,Product 4,Sports,5,55.36,276.8,Dallas
10031,2026-03-18,C2007,P1008,Product 9,Home,3,104.03,312.09,LA
10031,2026-03-18,C2007,P1029,Product 30,Home,2,260.62,521.24,LA
10218,2026-03-18,C2023,P1015,Product 16,Apparel,3,166.34,499.02,Austin
10218,2026-03-18,C2023,P1000,Product 1,Electronics,2,151.75,303.5,Austin
10218,2026-03-18,C2023,P1012,Product 13,Electronics,2,184.98,369.96,Austin
10218,2026-03-18,C2023,P1021,Product 22,Sports,1,196.61,196.61,Austin
10274,2026-03-18,C2028,P1009,Product 10,Beauty,1,149.54,149.54,Philadelphia
10378,2026-03-18,C2038,P1018,Product 19,Home,6,80.49,482.94,San Antonio
10378,2026-03-18,C2038,P1005,Product 6,Electronics,2,83.63,167.26,San Antonio
10383,2026-03-18,C2038,P1001,Product 2,Electronics,3,44.5,133.5,San Antonio
10383,2026-03-18,C2038,P1011,Product 12,Apparel,2,19.98,39.96,San Antonio
10383,2026-03-18,C2038,P1007,Product 8,Electronics,1,88.6,88.6,San Antonio
10754,2026-03-18,C2085,P1016,Product 17,Sports,3,245.89,737.67,Philadelphia
11176,2026-03-18,C2150,P1015,Product 16,Apparel,3,204.65,613.95,Dallas
11176,2026-03-18,C2150,P1009,Product 10,Beauty,1,138.08,138.08,Dallas
11443,2026-03-18,C2183,P1021,Product 22,Sports,1,161.78,161.78,San Diego
11443,2026-03-18,C2183,P1014,Product 15,Electronics,2,81.32,162.64,San Diego
11443,2026-03-18,C2183,P1018,Product 19,Home,2,93.26,186.52,San Diego
10004,2026-03-19,C2001,P1026,Product 27,Sports,1,66.79,66.79,Austin
10140,2026-03-19,C2018,P1013,Product 14,Apparel,1,231.41,231.41,NYC
10483,2026-03-19,C2051,P1021,Product 22,Sports,4,173.21,692.84,Austin
10483,2026-03-19,C2051,P1027,Product 28,Sports,1,181.8,181.8,Austin
10483,2026-03-19,C2051,P1017,Product 18,Electronics,7,167.51,1172.57,Austin
10483,2026-03-19,C2051,P1004,Product 5,Sports,2,141.19,282.38,Austin
10948,2026-03-19,C2106,P1020,Product 21,Beauty,1,247.17,247.17,Philadelphia
10948,2026-03-19,C2106,P1028,Product 29,Home,1,88.12,88.12,Philadelphia
10948,2026-03-19,C2106,P1024,Product 25,Apparel,2,37.06,74.12,Philadelphia
10948,2026-03-19,C2106,P1006,Product 7,Home,1,121.31,121.31,Philadelphia
11249,2026-03-19,C2159,P1015,Product 16,Apparel,1,195.04,195.04,Philadelphia
11249,2026-03-19,C2159,P1010,Product 11,Home,5,160.95,804.75,Philadelphia
11287,2026-03-19,C2165,P1029,Product 30,Home,4,211.18,844.72,NYC
11287,2026-03-19,C2165,P1021,Product 22,Sports,3,194.89,584.67,NYC
11320,2026-03-19,C2173,P1000,Product 1,Electronics,3,177.03,531.09,Phoenix
11320,2026-03-19,C2173,P1010,Product 11,Home,4,173.38,693.52,Phoenix
11320,2026-03-19,C2173,P1027,Product 28,Sports,2,165.45,330.9,Phoenix
11382,2026-03-19,C2180,P1026,Product 27,Sports,2,73.5,147.0,Philadelphia
11382,2026-03-19,C2180,P1008,Product 9,Home,3,100.32,300.96,Philadelphia
11468,2026-03-19,C2188,P1028,Product 29,Home,1,90.85,90.85,LA
11508,2026-03-19,C2195,P1029,Product 30,Home,3,205.67,617.01,Houston
10310,2026-03-20,C2031,P1015,Product 16,Apparel,1,174.51,174.51,Phoenix
10310,2026-03-20,C2031,P1001,Product 2,Electronics,1,37.6,37.6,Phoenix
10310,2026-03-20,C2031,P1009,Product 10,Beauty,5,139.14,695.7,Phoenix
10310,2026-03-20,C2031,P1028,Product 29,Home,2,94.94,189.88,Phoenix
10582,2026-03-20,C2061,P1016,Product 17,Sports,2,219.11,438.22,San Diego
10582,2026-03-20,C2061,P1010,Product 11,Home,2,162.8,325.6,San Diego
10582,2026-03-20,C2061,P1013,Product 14,Apparel,4,181.72,726.88,San Diego
10602,2026-03-20,C2064,P1027,Product 28,Sports,6,195.06,1170.36,Phoenix
10602,2026-03-20,C2064,P1015,Product 16,Apparel,1,183.76,183.76,Phoenix
10602,2026-03-20,C2064,P1023,Product 24,Beauty,5,44.28,221.4,Phoenix
10602,2026-03-20,C2064,P1018,Product 19,Home,3,77.56,232.68,Phoenix
10978,2026-03-20,C2108,P1027,Product 28,Sports,2,196.37,392.74,San Antonio
10978,2026-03-20,C2108,P1000,Product 1,Electronics,6,162.73,976.38,San Antonio
10978,2026-03-20,C2108,P1008,Product 9,Home,2,86.36,172.72,San Antonio
10978,2026-03-20,C2108,P1022,Product 23,Beauty,5,228.97,1144.85,San Antonio
11004,2026-03-20,C2116,P1011,Product 12,Apparel,3,17.41,52.23,Dallas
11004,2026-03-20,C2116,P1020,Product 21,Beauty,5,225.53,1127.65,Dallas
11004,2026-03-20,C2116,P1025,Product 26,Beauty,4,20.5,82.0,Dallas
11004,2026-03-20,C2116,P1021,Product 22,Sports,3,172.38,517.14,Dallas
10073,2026-03-21,C2010,P1026,Product 27,Sports,1,78.06,78.06,Dallas
10073,2026-03-21,C2010,P1013,Product 14,Apparel,4,234.06,936.24,Dallas
10411,2026-03-21,C2042,P1020,Product 21,Beauty,3,249.88,749.64,NYC
10411,2026-03-21,C2042,P1029,Product 30,Home,5,241.18,1205.9,NYC
10467,2026-03-21,C2049,P1024,Product 25,Apparel,2,36.88,73.76,Houston
10467,2026-03-21,C2049,P1013,Product 14,Apparel,4,224.6,898.4,Houston
10467,2026-03-21,C2049,P1012,Product 13,Electronics,2,231.47,462.94,Houston
10467,2026-03-21,C2049,P1007,Product 8,Electronics,2,88.49,176.98,Houston
10596,2026-03-21,C2064,P1000,Product 1,Electronics,3,144.03,432.09,Phoenix
10924,2026-03-21,C2103,P1007,Product 8,Electronics,1,78.51,78.51,Philadelphia
10977,2026-03-21,C2108,P1001,Product 2,Electronics,3,38.66,115.98,San Antonio
10977,2026-03-21,C2108,P1024,Product 25,Apparel,1,38.0,38.0,San Antonio
11007,2026-03-21,C2118,P1010,Product 11,Home,1,145.1,145.1,Houston
11007,2026-03-21,C2118,P1020,Product 21,Beauty,1,219.88,219.88,Houston
11007,2026-03-21,C2118,P1028,Product 29,Home,1,88.67,88.67,Houston
10078,2026-03-22,C2010,P1022,Product 23,Beauty,3,220.49,661.47,Dallas
10078,2026-03-22,C2010,P1004,Product 5,Sports,1,168.77,168.77,Dallas
11357,2026-03-22,C2177,P1022,Product 23,Beauty,2,209.47,418.94,Phoenix
11357,2026-03-22,C2177,P1026,Product 27,Sports,4,76.77,307.08,Phoenix
11371,2026-03-22,C2177,P1000,Product 1,Electronics,2,181.58,363.16,Phoenix
11371,2026-03-22,C2177,P1001,Product 2,Electronics,3,36.62,109.86,Phoenix
11371,2026-03-22,C2177,P1019,Product 20,Home,2,146.57,293.14,Phoenix
11371,2026-03-22,C2177,P1021,Product 22,Sports,6,166.99,1001.94,Phoenix
10006,2026-03-23,C2002,P1024,Product 25,Apparel,3,34.03,102.09,Chicago
10006,2026-03-23,C2002,P1016,Product 17,Sports,3,266.04,798.12,Chicago
10047,2026-03-23,C2008,P1004,Product 5,Sports,3,151.6,454.8,LA
10047,2026-03-23,C2008,P1021,Product 22,Sports,6,180.81,1084.86,LA
10133,2026-03-23,C2017,P1029,Product 30,Home,3,242.92,728.76,Dallas
10133,2026-03-23,C2017,P1001,Product 2,Electronics,1,38.7,38.7,Dallas
10133,2026-03-23,C2017,P1017,Product 18,Electronics,1,218.49,218.49,Dallas
10133,2026-03-23,C2017,P1013,Product 14,Apparel,1,212.09,212.09,Dallas
10169,2026-03-23,C2019,P1010,Product 11,Home,1,137.2,137.2,NYC
10169,2026-03-23,C2019,P1002,Product 3,Beauty,1,30.58,30.58,NYC
10169,2026-03-23,C2019,P1009,Product 10,Beauty,2,138.43,276.86,NYC
10169,2026-03-23,C2019,P1001,Product 2,Electronics,3,42.52,127.56,NYC
10741,2026-03-23,C2085,P1000,Product 1,Electronics,4,186.53,746.12,Philadelphia
10741,2026-03-23,C2085,P1018,Product 19,Home,1,91.79,91.79,Philadelphia
10750,2026-03-23,C2085,P1013,Product 14,Apparel,2,198.29,396.58,Philadelphia
10750,2026-03-23,C2085,P1026,Product 27,Sports,4,59.05,236.2,Philadelphia
11082,2026-03-23,C2128,P1007,Product 8,Electronics,2,99.55,199.1,Houston
11082,2026-03-23,C2128,P1022,Product 23,Beauty,3,240.79,722.37,Houston
11082,2026-03-23,C2128,P1002,Product 3,Beauty,1,25.91,25.91,Houston
11107,2026-03-23,C2133,P1019,Product 20,Home,4,125.31,501.24,San Antonio
11107,2026-03-23,C2133,P1016,Product 17,Sports,1,237.2,237.2,San Antonio
11107,2026-03-23,C2133,P1027,Product 28,Sports,2,174.79,349.58,San Antonio
11107,2026-03-23,C2133,P1029,Product 30,Home,4,233.22,932.88,San Antonio
11281,2026-03-23,C2165,P1000,Product 1,Electronics,1,174.67,174.67,NYC
11281,2026-03-23,C2165,P1003,Product 4,Sports,1,55.13,55.13,NYC
11316,2026-03-23,C2171,P1005,Product 6,Electronics,4,71.65,286.6,LA
11316,2026-03-23,C2171,P1003,Product 4,Sports,3,63.63,190.89,LA
11316,2026-03-23,C2171,P1024,Product 25,Apparel,4,32.24,128.96,LA
11368,2026-03-23,C2177,P1001,Product 2,Electronics,4,35.83,143.32,Phoenix
11368,2026-03-23,C2177,P1025,Product 26,Beauty,3,22.06,66.18,Phoenix
11368,2026-03-23,C2177,P1020,Product 21,Beauty,5,231.79,1158.95,Phoenix
11517,2026-03-23,C2196,P1007,Product 8,Electronics,3,94.41,283.23,San Antonio
11536,2026-03-23,C2196,P1019,Product 20,Home,1,153.93,153.93,San Antonio
11536,2026-03-23,C2196,P1021,Product 22,Sports,4,191.09,764.36,San Antonio
11536,2026-03-23,C2196,P1017,Product 18,Electronics,4,187.02,748.08,San Antonio
11536,2026-03-23,C2196,P1025,Product 26,Beauty,1,22.16,22.16,San Antonio
10007,2026-03-24,C2002,P1019,Product 20,Home,1,164.77,164.77,Chicago
10880,2026-03-24,C2100,P1016,Product 17,Sports,1,251.09,251.09,Houston
10880,2026-03-24,C2100,P1005,Product 6,Electronics,3,74.25,222.75,Houston
10888,2026-03-24,C2100,P1001,Product 2,Electronics,4,37.23,148.92,Houston
11097,2026-03-24,C2130,P1011,Product 12,Apparel,1,20.12,20.12,Dallas
11097,2026-03-24,C2130,P1005,Product 6,Electronics,6,69.13,414.78,Dallas
11261,2026-03-24,C2159,P1000,Product 1,Electronics,1,181.38,181.38,Philadelphia
11261,2026-03-24,C2159,P1017,Product 18,Electronics,3,184.75,554.25,Philadelphia
11261,2026-03-24,C2159,P1024,Product 25,Apparel,5,35.74,178.7,Philadelphia
11261,2026-03-24,C2159,P1008,Product 9,Home,4,83.18,332.72,Philadelphia
11411,2026-03-24,C2182,P1011,Product 12,Apparel,2,16.31,32.62,San Diego
11411,2026-03-24,C2182,P1013,Product 14,Apparel,6,184.56,1107.36,San Diego
11411,2026-03-24,C2182,P1020,Product 21,Beauty,1,239.85,239.85,San Diego
11411,2026-03-24,C2182,P1002,Product 3,Beauty,3,29.66,88.98,San Diego
10023,2026-03-25,C2007,P1010,Product 11,Home,2,178.02,356.04,LA
10023,2026-03-25,C2007,P1020,Product 21,Beauty,1,204.42,204.42,LA
10023,2026-03-25,C2007,P1022,Product 23,Beauty,2,258.89,517.78,LA
10023,2026-03-25,C2007,P1028,Product 29,Home,3,103.28,309.84,LA
10616,2026-03-25,C2064,P1028,Product 29,Home,4,97.78,391.12,Phoenix
10616,2026-03-25,C2064,P1025,Product 26,Beauty,1,20.12,20.12,Phoenix
10616,2026-03-25,C2064,P1020,Product 21,Beauty,2,223.45,446.9,Phoenix
10746,2026-03-25,C2085,P1021,Product 22,Sports,2,192.64,385.28,Philadelphia
10746,2026-03-25,C2085,P1017,Product 18,Electronics,5,217.83,1089.15,Philadelphia
10746,2026-03-25,C2085,P1014,Product 15,Electronics,4,73.44,293.76,Philadelphia
11140,2026-03-25,C2142,P1001,Product 2,Electronics,4,38.09,152.36,Chicago
10381,2026-03-26,C2038,P1019,Product 20,Home,2,141.33,282.66,San Antonio
10381,2026-03-26,C2038,P1009,Product 10,Beauty,1,138.73,138.73,San Antonio
10786,2026-03-26,C2089,P1023,Product 24,Beauty,2,47.03,94.06,Philadelphia
11024,2026-03-26,C2118,P1028,Product 29,Home,6,83.39,500.34,Houston
11024,2026-03-26,C2118,P1008,Product 9,Home,3,93.13,279.39,Houston
11024,2026-03-26,C2118,P1011,Product 12,Apparel,2,18.36,36.72,Houston
11024,2026-03-26,C2118,P1014,Product 15,Electronics,1,70.04,70.04,Houston
11512,2026-03-26,C2196,P1003,Product 4,Sports,2,73.09,146.18,San Antonio
11512,2026-03-26,C2196,P1013,Product 14,Apparel,3,196.42,589.26,San Antonio
11512,2026-03-26,C2196,P1029,Product 30,Home,3,243.91,731.73,San Antonio
10195,2026-03-27,C2021,P1024,Product 25,Apparel,1,29.5,29.5,Phoenix
10195,2026-03-27,C2021,P1002,Product 3,Beauty,1,32.95,32.95,Phoenix
10195,2026-03-27,C2021,P1000,Product 1,Electronics,2,169.02,338.04,Phoenix
10195,2026-03-27,C2021,P1018,Product 19,Home,3,82.41,247.23,Phoenix
10839,2026-03-27,C2094,P1029,Product 30,Home,4,203.54,814.16,Philadelphia
10839,2026-03-27,C2094,P1026,Product 27,Sports,1,69.0,69.0,Philadelphia
10839,2026-03-27,C2094,P1020,Product 21,Beauty,4,209.26,837.04,Philadelphia
10839,2026-03-27,C2094,P1022,Product 23,Beauty,2,236.98,473.96,Philadelphia
11112,2026-03-27,C2136,P1024,Product 25,Apparel,2,32.1,64.2,Houston
11112,2026-03-27,C2136,P1012,Product 13,Electronics,3,204.48,613.44,Houston
11317,2026-03-27,C2171,P1011,Product 12,Apparel,1,18.45,18.45,LA
11549,2026-03-27,C2198,P1002,Product 3,Beauty,2,32.62,65.24,San Diego
10026,2026-03-28,C2007,P1019,Product 20,Home,6,129.71,778.26,LA
10026,2026-03-28,C2007,P1021,Product 22,Sports,3,186.01,558.03,LA
10026,2026-03-28,C2007,P1007,Product 8,Electronics,3,100.23,300.69,LA
10026,2026-03-28,C2007,P1015,Product 16,Apparel,3,160.87,482.61,LA
10040,2026-03-28,C2007,P1010,Product 11,Home,1,174.0,174.0,LA
10040,2026-03-28,C2007,P1024,Product 25,Apparel,2,38.25,76.5,LA
10066,2026-03-28,C2010,P1020,Product 21,Beauty,2,222.66,445.32,Dallas
10356,2026-03-28,C2036,P1025,Product 26,Beauty,3,23.81,71.43,San Diego
10356,2026-03-28,C2036,P1015,Product 16,Apparel,3,162.26,486.78,San Diego
10356,2026-03-28,C2036,P1009,Product 10,Beauty,1,150.74,150.74,San Diego
10547,2026-03-28,C2057,P1021,Product 22,Sports,5,203.4,1017.0,Austin
10736,2026-03-28,C2085,P1009,Product 10,Beauty,1,146.08,146.08,Philadelphia
